MBLNR|MJAHR|BLDAT|BUDAT|WERKS|MATNR|MENGE|MEINS|ERFMG|ERFME|BWART|SHKZG|NETWR|WAERS|LIFNR|XBLNR
5244211155|2025|15032025|13.02.2025|MUM01 |553314607320924218|5831.106|L|5831.106|L|501|H|2347373.2|INR|000009981|PO-2025149
5872821675|2025|09082025|13072025|UK01  |MAT_597106_REV2|1252.054|L|1252.054|L|101|S|176497.98|GBP|000005551|
5160789564|2025|22042025|30082025|DE01  |Z-STEEL-6767|71.018|EA|71.018|EA|101|H|8451.79|EUR|000000112|PO-2026774
5193718397|2025|09022025|17042025|UK01  |RMF-DIE-719KG|41942.502|L|41942.502|L|201|H|10699733.53|GBP|000005551|PO-2025554
5648728468|2025|06092025|19032025|IN02  |RMF-DIE-876MT|468.674|MT|468.674|MT|101|S|62185.92|INR|000009981|PO-2026127
5557600278|2025|25082025|"=""20.09.2025"""|IN02  |575095290331555440|39211.933|L|39211.933|L|101|H|14698444.88|INR|000009981|PO-2026861
5768121919|2025|04082025|17012025|IN02  |RMF-LUB-380L|25099.732|L|25099.732|L|101|S|9800583.14|INR|000009981|PO-2025575
5886967670|2025|17-Jan-2025|30032025|IN02  |MAT_970580_REV2|128.474|L|128.474||101|S|55884.45|INR|000004611|
5521019130|2025|08052025|24022025|US01  |Z-FUEL-5416|333.18|EA|333.18|EA|101|S|115514.4|USD|000002212|PO-2026967
5831891868|2025|02012025|14032025|IN01  |MAT_123249_B|7233.941|L|7233.941|L|261|H|1741561.44|INR|000009981|
5005157592|2025|20072025|18092025|DEL05 |MAT_582952_A|1796.794|L|1796.794|L|101|S|869320.32|INR|000009981|
5359637749|2025|29052025|26012025|MUM01 |MAT_552890_A|97.508|EA|97.508|EA|101|H|8069.19|INR|000004611|
5707535910|2025|05012025|29012025|UK01  |MAT_995721_A|1537.002|L|1537.002|L|101|H|226911.83|GBP|000005551|PO-2026245
5495103213|2025|16032025|09012025|FRA01 |Z-CHEM-5004|1207.418|L|1207.418|L|101|H|96480.15|EUR|000000112|PO-2025552
5102312283|2025|12082025|16032025|IN02  |Z-CHEM-3009|735.555|L||L|541|H|251551.95|INR|000009981|
5660435105|2025|15102025|16.02.2025|US01  |MAT_609864_A|28.244|HR|28.244|HR|101|S|8334.35|USD|000002211|
5207369815|2025|05.07.2025|04042025|DE01  |MAT_365152_A|80.479|EA|80.479|EA|101|H|25899.86|EUR|000000223|
5657196660|2025|19052025|10052025|FRA01 |Z-CHEM-6908|475.871|EA|475.871|EA|501|S|89211.61|EUR|000000223|PO-2025852
5677078744|2025|08022025|14092025|DE01  |MAT_378997_B|938.803|L|938.803|L|541|S|63840.66|EUR|000000223|PO-2025042
5405148995|2025|03012025|22.04.2025|IN02  |MAT_442559_REV2|320.244|BOX|320.244|BOX|101|H|60476.26|INR|000009981|PO-2026528
5384648566|2025|20022025|16092025|FRA01 |071602657837476837|834.269|L|834.269|L|122|H|235798.13|EUR|000000112|PO-2026104
5836878980|2025|29092025|25042025|US01  |RMF-LUB-576MT|8129.156|L|8129.156|L|101|H|2203498.37|USD|000002211|PO-2025286
5699125732|2025|15092025|08.06.2025|DEL05 |MAT_375406_REV2|9106.516|L|9106.516|L|101|S|3045117.61|INR|000009981|
5987092017|2025|05052025|14092025|FRA01 |RMF-LUB-381MT|244.784|KG|244.784|KG|201|H|93581.03|EUR|000000223|PO-2025721
5450754661|2025|07102025|28042025|IN01  |Z-CHEM-7523|1824.835|L|1824.835|L|101|H|798391.02|INR|000004611|PO-2026059
5709014192|2025|30.05.2025|25042025|CHI03 |RMF-DIE-471L|6463.133|L|6463.133|L|101|S|2698585.42|USD|000002212|PO-2026706
5918560646|2025|21042025|15102025|CHI03 |RMF-DIE-910KG|1343.957|L|1343.957|L|101|S|101540.94|USD|000002211|
5329734786|2025|22042025|07022025|UK01  |Z-CHEM-5902|8436.612|L|8436.612|L|101|S|2353531.4|GBP|000005551|PO-2026312
5118740452|2025|31.05.2025|02082025|DE02  |080383955130809707|32.628|KG|32.628|KG|321|S|9182.9|EUR|000000112|PO-2025588
5613816462|2025|08102025|12082025|IN01  |706567972296505462|102.153|MT|102.153|MT|101|H|50472.78|INR|000009981|PO-2026515
5947430607|2025|07042025|20052025|IN02  |MAT_806187_B|317.368|BOX|317.368|BOX|102|H|156082.48|INR|000009981|PO-2026763
5378719553|2025|07/14/2025|12022025|US01  |Z-LUBE-3310|1041.145|L|1041.145|L|101|H|189827.84|USD|000002211|PO-2026308
5213856138|2025|16082025|07072025|FRA01 |MAT_861205_A|342.749|EA|342.749|EA|101|H|120292.15|EUR|000000223|PO-2026246
5782243845|2025|23032025|09042025|DEL05 |005383618828793338|1366.909|L|1366.909|L|101|H|256214.96|INR|000009981|
5594542846|2025|11052025|23032025|DEL05 |RMF-CHE-587KG|1449.626|L|1449.626|L|541|H|202426.7|INR|000009981|
5234669455|2025|30012025|05092025|DEL05 |Z-CHEM-5364|5729.798|L|5729.798|L|101|S|1695601.36|INR|000009981|PO-2025902
5507548199|2025|01072025|22032025|MUM01 |MAT_173595_A|931.045|L||L|501|H|93438.51|INR|000009981|
5994329488|2025|15012025|30012025|IN01  |Z-FUEL-1961|262.459|BOX|262.459|BOX|101|H|95591.77|INR|000009981|PO-2025347
5835714657|2025|30062025|26032025|LON02 |RMF-IND-525MT|657.451|L|657.451||101|S|210297.34|GBP|000005551|PO-2025377
5892190095|2025|26012025|04082025|IN02  |082839978906081402|25185.909|L|25185.909|L|101|S|7473870.84|INR|000009981|PO-2026025
5573642877|2025|08072025|06052025|MUM01 |RMF-CHE-330MT|1802.839|L|1802.839|L|101|S|94349.76|INR|000004611|PO-2025797
5477854670|2025|10072025|23082025|DE01  |632265585182640028|364.737|KG|364.737|KG|101|H|89515.14|EUR|000000223|
5729968158|2025|05.07.2025|09102025|LON02 |MAT_732406_B|1569.759|L|1569.759|L|101|S|520284.24|GBP|000005551|
5214986868|2025|26062025|23052025|IN02  |Z-STEEL-2849|173.068|BOX|173.068||261|H|37506.37|INR|000009981|
5628514223|2025|22032025|09102025|MUM01 |Z-STEEL-1228|1680.718|L|1680.718|L|101|H|783393.41|INR|000009981|PO-2026064
5836795306|2025|26.06.2025|19022025|IN01  |854810347788906179|380.599|MT|380.599||541|H|42453.97|INR|000009981|PO-2025864
5114172931|2025|07012025|"=""15.01.2025"""|DE02  |RMF-IND-363MT|149.244|EA|149.244|EA|101|S|14489.1|EUR|000000112|PO-2026794
5586837785|2025|30012025|07042025|US02  |RMF-DIE-647L|965.904|L|965.904|L|101|H|226727.06|USD|000002211|PO-2025105
5699283608|2025|11072025|09032025|UK01  |406007733360249955|308.529|BOX|308.529|BOX|501|H|79762.38|GBP|000005551|PO-2025487
5449459719|2025|03042025|25102025|US02  |Z-FUEL-9680|127.497|EA||EA|541|S|40074.84|USD|000002212|PO-2026734
5111869213|2025|23072025|13072025|IN01  |733485494831928578|459.164|MT|459.164|MT|102|H|132264.51|INR|000004611|PO-2025455
5328861851|2025|11102025|25072025|DEL05 |218796013473519782|117.159|BOX|117.159||101|S|19110.11|INR|000009981|
5770395422|2025|30092025|07042025|DE01  |MAT_194769_REV1|1626.412|L|1626.412|L|541|S|274496.51|EUR|000000223|PO-2025507
5813608299|2025|20032025|30082025|UK01  |RMF-LUB-928MT|5014.854|L|5014.854|L|101|S|793920.09|GBP|000005551|PO-2026656
5713405503|2025|08102025|24082025|UK01  |044049269769723337|6747.755|L|6747.755|L|101|S|2634296.9|GBP|000005551|PO-2025825
5192261565|2025|15072025|17072025|IN02  |MAT_879232_REV1|1806.427|L|1806.427|L|101|S|721981.56|INR|000009981|PO-2025052
5584327420|2025|15092025|18032025|DEL05 |RMF-CHE-231L|2484.46|L|2484.46|L|101|S|288180.24|INR|000004611|PO-2026036
5323977028|2025|14092025|31072025|US02  |RMF-IND-965MT|352.096|EA|352.096|EA|102|S|56713.07|USD|000002211|PO-2026569
5445189489|2025|"=""27.08.2025"""|01012025|CHI03 |Z-CHEM-7036|255.865|EA|255.865|EA|102|S|108042.82|USD|000002212|PO-2025293
5480462307|2025|16022025|01062025|IN01  |RMF-DIE-849L|314.882|BOX|314.882|BOX|101|S|139487.32|INR|000009981|PO-2026296
5578715052|2025|31082025|19012025|CHI03 |953898146123267555|24.718|HR|24.718|HR|101|H|7127.6|USD|000002211|PO-2026714
5480031482|2025|02102025|25032025|IN02  |Z-LUBE-4051|311.16|BOX|311.16|BOX|261|S|77383.44|INR|000009981|PO-2026960
5563566806|2025|19052025|15092025|DE02  |Z-STEEL-1906|290.388|KG|290.388|KG|101|S|61220.28|EUR|000000223|PO-2026289
5374814299|2025|04042025|23032025|CHI03 |MAT_434193_A|367.776|HR|367.776|HR|201|H|44005.45|USD|000002211|PO-2025063
5401580677|2025|13072025|07082025|MUM01 |RMF-LUB-110MT|5464.521|L|5464.521|L|541|S|2693152.42|INR|000009981|
5291499671|2025|22052025|17052025|CHI03 |RMF-IND-624L|149.269|EA||EA|201|H|43212.49|USD|000002211|PO-2025137
5557794346|2025|12.09.2025|05/09/2025|UK01  |693649028276079805|6711.604|L|6711.604|L|101|H|1886694.18|GBP|000005551|PO-2025053
5157749591|2025|03.07.2025|"=""10.02.2025"""|DE01  |Z-STEEL-8138|69.517|EA|69.517|EA|101|H|24397.26|EUR|000000223|PO-2026901
5845206141|2025|11102025|24042025|DE02  |Z-CHEM-4760|307.213|KG|307.213||101|S|61799.56|EUR|000000112|PO-2026855
5635169399|2025|16012025|15042025|US01  |RMF-LUB-419L|207.854|HR|207.854|HR|201|H|56964.12|USD|000002212|PO-2025052
5061872577|2025|22052025|29042025|LON02 |MAT_620035_REV1|3942.908|L|3942.908|L|101|S|341711.94|GBP|000005551|PO-2025434
5763233484|2025|15052025|05.05.2025|US01  |MAT_694109_B|5462.708|L|5462.708|L|261|S|2578960.62|USD|000002212|
5360600430|2025|06062025|15102025|FRA01 |MAT_878241_B|106.177|KG|106.177|KG|101|H|9307.52|EUR|000000112|PO-2025587
5990910029|2025|11062025|01052025|US02  |RMF-LUB-595KG|738.585|L|738.585|L|101|H|156436.44|USD|000002211|PO-2025186
5580252192|2025|09022025|02022025|IN01  |784927550375212306|2989.799|L|2989.799|L|201|H|1453490.27|INR|000009981|PO-2025478
5323706253|2025|"=""03.11.2025"""|03102025|UK01  |299217084840138436|717.065|L|717.065|L|101|S|87290.03|GBP|000005551|PO-2025667
5445207201|2025|28042025|23082025|LON02 |Z-STEEL-7169|439.821|BOX|439.821|BOX|102|S|172982.34|GBP|000005551|
5031751215|2025|23032025|12112025|DE02  |MAT_504216_B|131.2|KG|131.2|KG|101|S|44388.44|EUR|000000223|
5135382817|2025|02042025|01.08.2025|LON02 |RMF-IND-134MT|194.863|BOX|194.863|BOX|101|S|78290.31|GBP|000005551|
5145735596|2025|24102025|11042025|US02  |RMF-IND-326KG|26648.593|L|26648.593|L|101|H|1708233.72|USD|000002211|PO-2025162
5944554156|2025|24012025|24012025|US02  |MAT_565081_B|738.309|L|738.309|L|101|S|160570.41|USD|000002211|PO-2026940
5326985527|2025|01032025|19022025|DEL05 |Z-STEEL-3356|7047.137|L|7047.137||122|H|2892928.76|INR|000004611|
5606252988|2025|21092025|01082025|MUM01 |896174586996293086|333.532|MT|333.532|MT|101|H|28924.09|INR|000004611|PO-2025284
5558632904|2025|08/07/2025|16.02.2025|IN02  |RMF-IND-720L|4692.562|L|4692.562|L|101|H|2111573.77|INR|000009981|
5114340582|2025|29042025|25.05.2025|UK01  |Z-LUBE-7054|876.931|L|876.931|L|101|H|305845.03|GBP|000005551|PO-2025035
5596396942|2025|24012025|12082025|US02  |MAT_740629_A|37095.997|L|37095.997|L|321|H|3334090.23|USD|000002212|
5777817502|2025|28052025|20012025|UK01  |MAT_602483_REV1|43226.974|L|43226.974|L|101|H|4905508.14|GBP|000005551|
5250326142|2025|04032025|19032025|US01  |RMF-IND-163MT|637.66|L|637.66|L|101|H|293462.71|USD|000002211|PO-2026852
5503012244|2025|19042025|30082025|MUM01 |MAT_497403_B|809.007|L|809.007|L|201|H|250261.95|INR|000009981|PO-2025631
5075072320|2025|"=""24.07.2025"""|26072025|DE02  |RMF-CHE-904KG|1107.115|L|1107.115|L|261|H|261146.35|EUR|000000223|PO-2025119
5644981554|2025|07102025|28012025|IN02  |MAT_382250_REV2|8761.004|L|8761.004|L|101|H|3702565.36|INR|000009981|PO-2025892
5145510786|2025|18022025|12062025|DE01  |Z-FUEL-6057|317.993|EA|317.993||541|H|32035.97|EUR|000000223|
5011939102|2025|06062025|14022025|FRA01 |MAT_104335_REV1|1739.834|L|1739.834|L|501|S|792476.97|EUR|000000112|
5652679266|2025|19042025|26022025|FRA01 |461452148862886088|478.657|EA|478.657|EA|201|S|174033.56|EUR|000000112|PO-2025789
5048136335|2025|26042025|04022025|DE02  |Z-LUBE-2211|11.815|EA|11.815|EA|102|H|3305.14|EUR|000000112|
5743873780|2025|08042025|03082025|LON02 |MAT_808210_REV1|540.661|L|540.661||101|H|125290.38|GBP|000005551|PO-2025212
5337003766|2025|07052025|09112025|US02  |RMF-DIE-767KG|506.16|L|506.16|L|541|S|36716.38|USD|000002211|PO-2026819
5629760461|2025|15042025|29092025|US01  |089910121991461969|3826.022|L|3826.022|L|261|H|1175901.95|USD|000002212|
5708332851|2025|28072025|13042025|IN01  |713458891867155971|494.134|MT|494.134|MT|541|S|163500.42|INR|000009981|
5366136406|2025|11042025|01/12/2025|US01  |MAT_370263_REV2|5962.862|L|5962.862|L|541|H|2909137.24|USD|000002211|PO-2026035
5343815565|2025|07052025|11.06.2025|LON02 |Z-CHEM-1039|1604.783|L|1604.783|L|321|H|587392.29|GBP|000005551|PO-2026947
5143808358|2025|09/14/2025|07112025|DE01  |MAT_148284_REV1|409.075|EA|409.075|EA|101|H|189966.73|EUR|000000112|
5881083639|2025|11112025|28092025|LON02 |Z-STEEL-4030|5232.121|L|5232.121|L|101|S|1384530.11|GBP|000005551|PO-2026988
5112261480|2025|09082025|19.04.2025|US01  |Z-CHEM-7574|343.461|EA|343.461|EA|261|S|145931.67|USD|000002211|PO-2025629
5737695876|2025|02092025|23062025|LON02 |Z-STEEL-7928|1078.165|L|1078.165|L|101|H|125965.58|GBP|000005551|PO-2026456
5199140708|2025|16062025|05022025|DE01  |MAT_222984_REV2|241.851|EA|241.851|EA|101|S|108514.52|EUR|000000112|
5683480181|2025|28062025|28062025|FRA01 |Z-CHEM-4880|109.875|KG|109.875|KG|101|H|32304.5|EUR|000000223|PO-2026043
5196996623|2025|04072025|04082025|IN01  |807907448153034333|992.555|L|992.555|L|541|S|262042.35|INR|000009981|
5007853997|2025|15.03.2025|14072025|LON02 |Z-CHEM-1115|1625.238|L|1625.238|L|102|S|337709.94|GBP|000005551|
5155053580|2025|11/26/2025|26042025|DEL05 |MAT_151971_A|1428.968|L|1428.968|L|501|S|650273.52|INR|000009981|PO-2026409
5625960095|2025|08102025|08082025|DE01  |MAT_101894_A|152.253|EA|152.253|EA|261|S|35322.85|EUR|000000223|PO-2026514
5837799280|2025|25102025|30092025|LON02 |MAT_674036_B|350.616|BOX|350.616|BOX|541|H|155850.21|GBP|000005551|PO-2025043
5253494498|2025|31012025|04062025|DEL05 |Z-STEEL-7021|250.49|L|250.49|L|501|H|48218.58|INR|000009981|PO-2025685
5670011020|2025|01032025|03.06.2025|DEL05 |MAT_478915_REV2|1504.868|L|1504.868|L|101|H|572757.47|INR|000009981|PO-2025802
5205912454|2025|05022025|17112025|MUM01 |MAT_616806_A|366.744|EA|366.744|EA|321|S|129756.7|INR|000009981|PO-2025644
5634089233|2025|26082025|"=""12.05.2025"""|IN01  |693858286147642866|19.877|EA||EA|501|H|7265.67|INR|000009981|PO-2025034
5827935311|2025|15022025|"=""07.11.2025"""|IN01  |MAT_434521_B|43.265|L|43.265|L|101|S|11442.74|INR|000004611|PO-2025790
5566899445|2025|21042025|10032025|LON02 |RMF-DIE-602MT|320.658|BOX|320.658|BOX|101|S|100883.17|GBP|000005551|
5531274297|2025|13082025|27012025|LON02 |MAT_762063_B|2351.826|L|2351.826|L|261|H|615460.37|GBP|000005551|PO-2026613
5229316637|2025|"=""16.07.2025"""|13.05.2025|US01  |Z-CHEM-5738|709.388|L|709.388|L|101|H|309722.51|USD|000002211|PO-2026320
5033947392|2025|24032025|06062025|UK01  |Z-LUBE-4232|129.94|BOX||BOX|501|H|40305.46|GBP|000005551|PO-2026469
5120863769|2025|23092025|27062025|DEL05 |RMF-CHE-500KG|383.706|MT|383.706|MT|101|H|137896.47|INR|000009981|PO-2025498
5685871087|2025|17032025|03052025|FRA01 |MAT_421930_REV2|1051.878|L|||501|H|70380.89|EUR|000000112|
5010306657|2025|29032025|16092025|MUM01 |312564192509541693|9708.376|L|9708.376|L|101|S|3356037.45|INR|000009981|PO-2025550
5061718050|2025|27012025|29.11.2025|IN01  |MAT_522153_REV2|5331.783|L|5331.783|L|122|H|1342879.77|INR|000009981|PO-2026585
5220032321|2025|16022025|29032025|IN02  |773530392350651724|1440.8|L|1440.8|L|501|S|374920.13|INR|000009981|
5450016995|2025|27042025|17072025|LON02 |RMF-DIE-281L|388.386|BOX|388.386|BOX|101|H|76772.44|GBP|000005551|PO-2025881
5733177831|2025|30032025|08052025|IN01  |MAT_920468_REV1|1083.037|L|1083.037|L|321|S|522365.18|INR|000008821|
5383897503|2025|08/27/2025|26102025|US01  |230553859154401713|50.759|HR|50.759|HR|201|S|18396.01|USD|000002211|PO-2026187
5455274530|2025|28102025|08102025|MUM01 |Z-STEEL-7244|392.189|MT|392.189|MT|101|S|117949.85|INR|000009981|PO-2025368
5399295833|2025|06062025|23.06.2025|DE01  |378989694290985688|1677.519|L|1677.519|L|101|S|333955.05|EUR|000000112|
5008640597|2025|05062025|18102025|CHI03 |RMF-IND-105MT|1843.906|L||L|541|S|193105.27|USD|000002211|PO-2026057
5760440167|2025|02.10.2025|29052025|CHI03 |RMF-LUB-434KG|741.214|L|741.214|L|101|S|232235.03|USD|000002211|PO-2025467
5732257111|2025|04/18/2025|06082025|IN01  |RMF-DIE-971MT|87.267|L|87.267|L|101|S|16178.03|INR|000009981|PO-2025630
5237232724|2025|12022025|21042025|MUM01 |RMF-CHE-255L|9818.992|L||L|101|H|4442971.54|INR|000009981|PO-2026256
5480577429|2025|14.09.2025|03082025|LON02 |MAT_818868_B|4793.872|L|4793.872|L|101|S|1033056.02|GBP|000005551|PO-2026062
5106502201|2025|01072025|12072025|DE01  |MAT_122936_REV2|1635.705|L|1635.705|L|101|H|466317.49|EUR|000000112|PO-2026386
5652674621|2025|19102025|25042025|FRA01 |MAT_903034_A|459.565|KG|459.565|KG|101|H|132349.62|EUR|000000223|PO-2025834
5482243846|2025|22032025|27032025|US01  |358989904258440857|312.768|EA|312.768|EA|101|S|80956.01|USD|000002211|PO-2025204
5974963110|2025|30072025|23082025|MUM01 |MAT_352587_REV2|605.171|L|605.171|L|101|H|129808.02|INR|000009981|
5719589590|2025|07/06/2025|19.08.2025|FRA01 |MAT_449673_REV2|5308.718|L|5308.718|L|101|H|1784959.67|EUR|000000112|PO-2025916
5313089951|2025|30112025|04102025|IN02  |Z-FUEL-4375|172.561|L|172.561||261|H|40915.51|INR|000004611|PO-2026579
5290325159|2025|18072025|30102025|LON02 |MAT_610741_B|1287.547|L|1287.547|L|101|S|627776.75|GBP|000005551|PO-2026948
5101792124|2025|11032025|16012025|FRA01 |RMF-DIE-662L|8794.629|L|8794.629|L|101|S|1178549.57|EUR|000000112|PO-2025660
5872706070|2025|02022025|22112025|FRA01 |Z-LUBE-8165|145.268|EA|145.268|EA|101|S|50758.42|EUR|000000112|PO-2026149
5438661976|2025|18062025|14102025|IN01  |Z-STEEL-9665|1218.616|L|1218.616|L|541|S|489810.85|INR|000004611|
5350641867|2025|27112025|01072025|DEL05 |MAT_992702_REV1|7764.877|L|7764.877|L|101|H|479375.67|INR|000009981|
5059972014|2025|02062025|23092025|LON02 |RMF-IND-537L|1530.424|L|1530.424|L|501|S|553704.66|GBP|000005551|PO-2026486
5593665805|2025|02022025|28012025|IN01  |Z-CHEM-1793|91.721|MT|91.721|MT|101|S|5534.36|INR|000009981|
5671549524|2025|25082025|01122025|UK01  |Z-FUEL-3517|178.49|BOX|178.49||261|S|34002.11|GBP|000005551|PO-2025329
5634886159|2025|28042025|06072025|US01  |Z-CHEM-9272|1357.219|L|1357.219|L|541|H|160520.5|USD|000002212|
5896024283|2025|16032025|13092025|DEL05 |RMF-DIE-844KG|279.358|BOX|279.358|BOX|201|S|76362.89|INR|000009981|PO-2025987
5742473851|2025|22.03.2025|07032025|US02  |MAT_167356_REV1|1919.744|L|1919.744|L|101|H|356199.61|USD|000002211|PO-2026279
5110454686|2025|20062025|03.09.2025|DEL05 |RMF-IND-656KG|5517.897|L|5517.897|L|541|S|1855631.51|INR|000009981|
5756915111|2025|11102025|21.11.2025|IN01  |RMF-CHE-174KG|1335.949|L|1335.949|L|201|S|613622.74|INR|000009981|
5697272860|2025|06092025|21102025|MUM01 |Z-FUEL-7746|7439.226|L|7439.226|L|101|H|1072268.14|INR|000009981|
5944221691|2025|08.11.2025|22022025|CHI03 |RMF-IND-660MT|3550.977|L|3550.977|L|101|S|325149.21|USD|000002211|PO-2025935
5697409740|2025|31072025|23022025|IN01  |MAT_695829_REV1|1561.24|L||L|101|S|406993.82|INR|000009981|
5543841205|2025|02072025|13.07.2025|FRA01 |931734348290046699|316.63|EA|316.63|EA|201|S|74916.66|EUR|000000223|
5554194932|2025|29012025|25092025|MUM01 |864652333667703999|5566.458|L|5566.458|L|101|S|1429133.96|INR|000009981|PO-2026043
5158022060|2025|21112025|23062025|CHI03 |MAT_125016_REV2|347.373|EA|347.373|EA|101|H|118774.56|USD|000002212|
5579322476|2025|14112025|17.05.2025|LON02 |RMF-IND-539KG|807.454|L|807.454|L|122|H|319765.86|GBP|000005551|
5912998669|2025|28032025|02102025|US02  |RMF-IND-711KG|876.552|L|876.552|L|101|H|393509.7|USD|000002211|PO-2026246
5561303053|2025|20112025|27072025|DE02  |RMF-IND-679KG|486.352|KG|486.352|KG|101|H|123354.62|EUR|000000112|
5885017047|2025|31072025|19.09.2025|FRA01 |RMF-DIE-546L|1136.78|L|1136.78|L|101|S|336863.89|EUR|000000112|PO-2026395
5620582735|2025|26.10.2025|30012025|UK01  |RMF-DIE-593L|10223.869|L|10223.869|L|101|H|4043012.27|GBP|000005551|PO-2026348
5469956181|2025|14082025|23062025|CHI03 |833863864552839256|449.314|HR|449.314|HR|101|H|23502.9|USD|000002211|
5296784544|2025|19012025|06092025|DEL05 |495278561436258226|1210.371|L|1210.371|L|101|H|81154.68|INR|000008821|PO-2025170
5565069640|2025|19102025|16.11.2025|UK01  |RMF-DIE-671L|906.188|L||L|101|H|57336.6|GBP|000005551|PO-2026514
5340978143|2025|29102025|19042025|FRA01 |RMF-IND-752KG|860.0|L|860.0|L|101|H|376776.85|EUR|000000112|
5401968822|2025|04.02.2025|28042025|DEL05 |RMF-CHE-218L|255.975|MT||MT|261|H|117186.8|INR|000004611|PO-2025208
5193489840|2025|23032025|05.04.2025|US01  |898765253776288493|1869.864|L|1869.864|L|101|H|676414.79|USD|000002211|PO-2026885
5459271738|2025|23052025|03092025|DEL05 |392442751948846798|274.042|L|274.042|L|101|H|19385.88|INR|000009981|PO-2026991
5767711233|2025|25112025|13032025|LON02 |RMF-IND-282MT|984.816|L|984.816||101|H|372780.21|GBP|000005551|PO-2025887
5074096948|2025|28052025|27052025|IN01  |359606667575020641|5114.027|L|5114.027|L|101|S|2255963.75|INR|000004611|PO-2026910
5831467827|2025|26092025|05052025|DEL05 |911613622370175912|9146.156|L|9146.156|L|101|H|2253619.55|INR|000009981|PO-2026639
5717838612|2025|03012025|10.12.2025|UK01  |MAT_494421_B|4173.693|L|4173.693|L|501|H|799001.21|GBP|000005551|PO-2025056
5109961952|2025|25052025|06022025|DEL05 |MAT_809606_REV2|420.103|MT|420.103|MT|541|H|138796.9|INR|000009981|PO-2025223
5118591745|2025|05072025|15112025|DEL05 |Z-LUBE-3898|176.279|BOX|176.279|BOX|101|H|86345.33|INR|000009981|PO-2026847
5852965628|2025|27.08.2025|07082025|IN01  |107008263707200296|219.877|L|219.877|L|541|H|78012.21|INR|000009981|PO-2025418
5897458020|2025|18.02.2025|06012025|DEL05 |Z-LUBE-4643|180.005|L||L|101|H|57185.29|INR|000009981|PO-2025022
5936233493|2025|24062025|12.03.2025|CHI03 |052831612185099658|1461.572|L|1461.572|L|541|S|168834.13|USD|000002212|PO-2025176
5743276755|2025|28082025|25072025|DEL05 |MAT_765619_A|19801.713|L|19801.713|L|101|H|1057420.98|INR|000009981|PO-2026094
5152700752|2025|08072025|04.05.2025|US02  |RMF-LUB-978MT|1246.934|L|1246.934|L|102|S|247351.17|USD|000002211|
5580087081|2025|26012025|19092025|MUM01 |Z-LUBE-1147|672.049|L|672.049|L|201|S|167655.98|INR|000009981|
5486702488|2025|08092025|16.07.2025|DE01  |MAT_184457_B|46332.446|L|46332.446|L|101|S|10616529.97|EUR|000000223|PO-2025794
5009250009|2025|26102025|24112025|IN01  |MAT_805945_REV1|9711.806|L|9711.806|L|541|S|2713151.61|INR|000009981|PO-2025482
5173446562|2025|31072025|25052025|US02  |520079296879852184|37.557|EA|37.557||101|S|2296.12|USD|000002211|PO-2026532
5218063442|2025|05012025|04062025|IN01  |MAT_955525_B|1984.542|L|1984.542|L|101|H|893963.6|INR|000009981|PO-2026425
5436876952|2025|26062025|23082025|MUM01 |859253580826902079|4036.397|L|4036.397|L|101|S|485675.7|INR|000008821|PO-2026448
5689519898|2025|16102025|18042025|DE02  |Z-FUEL-8699|2344.918|L|2344.918|L|541|H|368230.11|EUR|000000112|
5319985138|2025|27112025|06122025|IN02  |960794699230618187|218.394|BOX|218.394|BOX|102|S|66322.32|INR|000009981|PO-2025011
5477442748|2025|28.01.2025|30092025|DE01  |863537548432290859|147.542|EA|147.542|EA|101|S|57839.27|EUR|000000223|
5511562894|2025|06062025|03-Jan-2025|MUM01 |RMF-DIE-507KG|8171.145|L|||201|S|1869345.43|INR|000009981|PO-2025190
5933551503|2025|03082025|16032025|IN02  |Z-STEEL-4230|269.824|MT|269.824||101|S|66410.45|INR|000004611|PO-2026622
5563130555|2025|16072025|04012025|MUM01 |MAT_198211_A|8103.875|L|8103.875|L|201|H|684729.27|INR|000009981|
5413978508|2025|07112025|25112025|MUM01 |919780382680131289|2915.577|L|2915.577|L|541|S|870344.85|INR|000009981|PO-2026400
5869680447|2025|03082025|26082025|FRA01 |RMF-LUB-239KG|430.818|EA|430.818|EA|261|H|127215.83|EUR|000000223|PO-2025643
5980342198|2025|25092025|11062025|FRA01 |RMF-CHE-723KG|7486.503|L|7486.503||102|H|3469160.71|EUR|000000112|PO-2026584
5677844040|2025|23112025|08102025|US02  |205309299875425253|1766.512|L|1766.512|L|101|S|643190.4|USD|000002212|PO-2025354
5633565389|2025|10102025|20052025|UK01  |RMF-DIE-441MT|264.374|BOX|264.374||101|S|68262.59|GBP|000005551|PO-2025401
5012230193|2025|"=""19.05.2025"""|27.10.2025|US01  |RMF-CHE-453L|377.269|HR|377.269|HR|201|S|179558.35|USD|000002212|PO-2025162
5549868658|2025|18072025|13122025|DE01  |Z-CHEM-5900|1276.109|L|1276.109|L|501|H|571723.74|EUR|000000223|PO-2026147
5960791506|2025|23082025|18012025|CHI03 |Z-STEEL-4543|3262.841|L|3262.841|L|101|S|1550659.41|USD|000002212|
5747828351|2025|17072025|19082025|IN01  |952339573277854968|969.461|L|969.461|L|261|H|443894.57|INR|000009981|PO-2025644
5772467400|2025|08012025|01.01.2025|CHI03 |MAT_293200_REV1|218.044|EA|218.044||102|H|50738.33|USD|000002211|PO-2025231
