MBLNR|MJAHR|BLDAT|BUDAT|WERKS|MATNR|MENGE|MEINS|ERFMG|ERFME|BWART|SHKZG|NETWR|WAERS|LIFNR|XBLNR
5502309569|2025|17042025|02102025|DE02  |MAT_158669_REV2|114.792|EA|114.792|EA|101|H|36497.79|EUR|000000112|
5065738990|2025|27082025|08082025|UK01  |438777917547673373|504.547|L|504.547|L|101|S|229046.25|GBP|000005551|
5622723179|2025|16012025|31082025|IN01  |RMF-CHE-814L|142.385|MT|142.385|MT|101|S|40626.1|INR|000009981|PO-2026805
5995035122|2025|15062025|04042025|UK01  |RMF-DIE-683MT|184.906|BOX|184.906|BOX|101|S|57455.51|GBP|000005551|
5806875981|2025|03/26/2025|04072025|US01  |RMF-IND-645KG|2604.469|L|2604.469|L|101|H|1150356.86|USD|000002211|PO-2025907
5174659856|2025|08102025|11062025|UK01  |Z-LUBE-8900|393.54|BOX|393.54|BOX|101|S|166707.31|GBP|000005551|PO-2025848
5366220738|2025|15022025|19092025|MUM01 |MAT_211870_A|444.6|BOX|444.6|BOX|321|S|221046.77|INR|000009981|PO-2026774
5979067381|2025|06012025|11082025|CHI03 |Z-LUBE-5463|268.347|HR|268.347|HR|541|H|83570.71|USD|000002212|PO-2025253
5154726501|2025|22052025|03062025|IN02  |MAT_501578_REV2|1656.451|L|1656.451|L|541|S|464303.5|INR|000004611|PO-2025295
5175268524|2025|29042025|12062025|DEL05 |RMF-DIE-953MT|9999.49|L|9999.49||321|H|3414837.5|INR|000009981|PO-2026150
5063799704|2025|27052025|29012025|DEL05 |RMF-CHE-292L|2646.532|L|2646.532|L|101|H|714448.27|INR|000009981|PO-2025389
5284387478|2025|11012025|17062025|IN01  |Z-CHEM-5387|9946.404|L|9946.404|L|541|H|1371744.49|INR|000009981|PO-2025953
5500448271|2025|05032025|31032025|IN02  |Z-FUEL-2493|212.323|EA|212.323|EA|101|S|34038.27|INR|000009981|
5401046471|2025|27062025|20092025|IN02  |Z-STEEL-2383|2935.47|L|2935.47|L|101|S|475558.79|INR|000009981|
5810510572|2025|16092025|13.02.2025|IN02  |MAT_418278_B|700.349|L|700.349|L|101|H|39153.44|INR|000009981|
5457180739|2025|10012025|27072025|IN01  |RMF-DIE-586MT|422.757|MT||MT|101|H|117754.88|INR|000009981|PO-2025772
5859855553|2025|27032025|10012025|IN02  |RMF-DIE-537MT|4536.895|L|4536.895|L|102|H|1736075.96|INR|000004611|
5236271598|2025|10082025|03012025|US01  |007617187647783954|492.895|HR||HR|101|S|160217.34|USD|000002211|PO-2025590
5574349149|2025|12.08.2025|01012025|US01  |RMF-IND-973L|1560.956|L||L|321|S|427213.41|USD|000002211|
5981258326|2025|26092025|12.02.2025|UK01  |939241745354100982|1352.034|L|1352.034|L|101|S|333500.96|GBP|000005551|PO-2026393
5999607360|2025|15.08.2025|25052025|LON02 |RMF-IND-174KG|142.288|BOX|142.288|BOX|261|S|65111.89|GBP|000005551|
5582807574|2025|14062025|04.07.2025|DEL05 |MAT_479769_REV2|866.535|L|866.535|L|541|S|65008.54|INR|000009981|
5171457437|2025|18082025|19032025|US02  |Z-CHEM-6109|526.615|L|526.615|L|541|H|227183.17|USD|000002211|PO-2025768
5197809645|2025|22022025|14092025|IN01  |Z-FUEL-5275|1815.95|L|1815.95|L|101|S|139101.79|INR|000009981|PO-2026214
5768071622|2025|10022025|08072025|DE02  |RMF-DIE-299MT|3359.312|L|3359.312|L|101|H|537365.64|EUR|000000112|PO-2026777
5940337027|2025|24-Aug-2025|16082025|IN01  |MAT_791726_B|147.397|BOX|147.397|BOX|101|S|62137.85|INR|000009981|PO-2026845
5395694460|2025|07082025|19052025|UK01  |375651572797927840|1856.031|L|1856.031|L|102|H|837430.34|GBP|000005551|PO-2025404
5912439710|2025|07052025|19.10.2025|DEL05 |MAT_575128_A|201.24|EA|||101|H|91705.38|INR|000009981|
5513347347|2025|25052025|28052025|IN02  |MAT_714434_A|8694.91|L|8694.91|L|101|H|1385257.82|INR|000009981|
5450113051|2025|22032025|13092025|DE02  |MAT_771823_B|1911.891|L|1911.891|L|101|H|677181.68|EUR|000000112|
5217945470|2025|22012025|24012025|DEL05 |MAT_462789_REV1|7775.385|L|7775.385|L|101|H|2438114.89|INR|000009981|
5218869311|2025|29.06.2025|19062025|MUM01 |505012644476986962|415.854|BOX|415.854|BOX|101|S|34903.43|INR|000009981|PO-2025750
5913577809|2025|18062025|26042025|MUM01 |641619523140363452|103.993|L|103.993|L|101|S|34937.32|INR|000009981|
5475583100|2025|08032025|04052025|IN02  |Z-STEEL-3537|1860.556|L|1860.556|L|501|S|499173.55|INR|000009981|PO-2025446
5441956836|2025|24032025|31012025|DEL05 |Z-STEEL-8188|507.159|L|507.159|L|261|S|188565.8|INR|000008821|PO-2025135
5669619863|2025|06.03.2025|10.04.2025|LON02 |RMF-CHE-658KG|1342.903|L|1342.903|L|101|S|612559.7|GBP|000005551|PO-2026207
5169190496|2025|15102025|11082025|DE01  |442738679999071721|439.007|KG|439.007|KG|101|S|28311.36|EUR|000000223|PO-2025820
5209980105|2025|11022025|08092025|US02  |783173396404156843|133.338|EA|133.338|EA|541|H|34287.75|USD|000002211|PO-2025362
5764956135|2025|05012025|08022025|FRA01 |MAT_243833_B|1741.45|L||L|101|H|219906.81|EUR|000000223|PO-2025116
5093836023|2025|25012025|18.03.2025|DEL05 |Z-STEEL-2926|2968.289|L|2968.289|L|501|H|995058.97|INR|000009981|PO-2025455
5266922704|2025|23052025|03042025|FRA01 |MAT_646562_REV2|23997.012|L|23997.012|L|201|S|5686595.86|EUR|000000112|
5563203894|2025|12032025|18092025|IN01  |Z-CHEM-4737|6129.804|L|6129.804|L|101|S|2289106.97|INR|000009981|PO-2026564
5164706242|2025|04072025|26012025|MUM01 |MAT_478886_A|226.585|EA|226.585||541|H|65304.0|INR|000009981|
5108690980|2025|08102025|20062025|FRA01 |245776372552237183|391.79|KG|391.79|KG|101|S|44303.5|EUR|000000112|
5768727756|2025|19022025|06082025|IN01  |MAT_616378_REV2|134.871|BOX|134.871||101|S|7163.01|INR|000009981|
5322012066|2025|12062025|29102025|IN02  |MAT_767697_B|1542.898|L|1542.898|L|101|S|323851.59|INR|000009981|PO-2026974
5401910650|2025|10012025|04112025|US02  |750544201283971776|499.3|EA|499.3|EA|102|H|60833.03|USD|000002211|PO-2026005
5758858859|2025|11042025|16042025|IN02  |MAT_167501_REV1|703.969|L||L|101|S|102618.01|INR|000009981|PO-2026008
5975711335|2025|18052025|18082025|LON02 |294618076193695920|2563.41|L|2563.41|L|101|S|511877.52|GBP|000005551|PO-2026386
5285287302|2025|20022025|25042025|MUM01 |408231831331370091|402.602|EA|402.602|EA|541|S|154488.03|INR|000009981|PO-2026398
5072126896|2025|06092025|28052025|IN02  |Z-CHEM-4059|3436.148|L|3436.148|L|101|H|901397.19|INR|000009981|PO-2025540
5955232774|2025|14042025|28082025|CHI03 |RMF-LUB-695MT|4914.198|L|4914.198|L|122|S|1599183.26|USD|000002211|
5884309570|2025|07022025|31.08.2025|DE02  |Z-STEEL-7664|193.262|EA|193.262||101|S|71179.6|EUR|000000223|PO-2025645
5947875458|2025|01062025|03.11.2025|IN02  |Z-FUEL-1575|125.102|EA|125.102|EA|101|S|34892.62|INR|000004611|
5922174843|2025|25072025|03072025|LON02 |Z-LUBE-3949|-1614.808|L|1614.808||101|S|665259.52|GBP|000005551|PO-2026423
5233778346|2025|20042025|15072025|DEL05 |RMF-DIE-664KG|224.028|MT|224.028|MT|102|S|111758.39|INR|000009981|PO-2025290
5421604838|2025|16102025|31012025|DE02  |RMF-LUB-931KG|1053.147|L|1053.147|L|102|H|303499.55|EUR|000000112|PO-2026666
5758040358|2025|02012025|18042025|UK01  ||31.037|BOX|31.037||102|H|7883.17|GBP|000005551|PO-2025673
5349626986|2025|22102025|07082025|DE01  |RMF-IND-162MT|159.402|EA|159.402||101|S|56145.12|EUR|000000223|PO-2026989
5625840157|2025|23082025|16072025|DEL05 |RMF-DIE-289MT|1403.736|L|1403.736|L|101|S|390546.87|INR|000009981|PO-2026906
5136274774|2025|01112025|20072025|US02  |622696168749497806|942.856|L|942.856|L|101|S|322722.49|USD|000002212|PO-2026999
5511931172|2025|11082025|27092025|DE02  |RMF-LUB-659KG|825.731|L|825.731|L|201|S|147035.7|EUR|000000112|PO-2025957
5989410500|2025|15052025|10.03.2025|MUM01 |RMF-DIE-871MT|1285.56|L|1285.56|L|101|H|448703.25|INR|000009981|
5720470035|2025|08/09/2025|16022025|CHI03 |MAT_582901_A|1170.527|L|1170.527||101|S|517058.86|USD|000002211|PO-2025792
5109780046|2025|20022025|10092025|UK01  |Z-CHEM-9160|301.599|BOX|301.599|BOX|541|H|113141.18|GBP|000005551|PO-2026600
5264036017|2025|23012025|04.05.2025|LON02 |RMF-DIE-613MT|250.787|BOX||BOX|102|H|77375.53|GBP|000005551|PO-2026353
5466539011|2025|24062025|01/01/2025|DEL05 |Z-FUEL-7242|62.255|L||L|201|H|19407.22|INR|000004611|PO-2025812
5136282481|2025|29052025|27072025|FRA01 |Z-LUBE-5171|241.085|EA|241.085|EA|201|S|71944.74|EUR|000000112|PO-2026010
5623879070|2025|30.09.2025|02062025|UK01  |RMF-DIE-847KG|1380.068|L||L|201|S|105742.27|GBP|000005551|PO-2026065
5691675378|2025|03042025|29032025|US02  |Z-FUEL-5131|361.391|EA|361.391|EA|101|H|29198.37|USD|000002212|PO-2026450
5278813974|2025|14062025|19092025|DE02  |MAT_868426_A|1058.888|L||L|101|H|83250.38|EUR|000000112|PO-2025480
5086913036|2025|15012025|05102025|DEL05 |RMF-LUB-348L|1944.508|L|1944.508|L|201|H|196995.49|INR|000004611|
5887193573|2025|17052025|06022025|CHI03 |MAT_727796_B|1306.49|L|1306.49|L|101|H|642887.7|USD|000002211|PO-2026751
5780947363|2025|10052025|04012025|US01  |Z-FUEL-8475|1909.007|L|1909.007|L|101|S|341921.14|USD|000002212|PO-2026744
5781325348|2025|16082025|27012025|LON02 |830290967455549658|7558.0|L||L|261|H|961167.93|GBP|000005551|
5752797592|2025|02102025|18082025|DEL05 |MAT_221735_REV1|368.446|MT|368.446|MT|261|H|104988.9|INR|000004611|
5441191160|2025|15.10.2025|31.01.2025|LON02 |RMF-CHE-427MT|1350.826|L|1350.826|L|101|S|610691.89|GBP|000005551|
5983058017|2025|04052025|02042025|MUM01 |RMF-CHE-876MT|280.295|L|280.295|L|122|H|137843.55|INR|000008821|PO-2025327
5542485769|2025|28072025|07042025|IN01  |RMF-IND-923MT||L|986.662||101|S|91025.86|INR|000009981|PO-2026918
5685632802|2025|10032025|20042025|IN02  |MAT_871431_B|1960.861|L|1960.861||101|H|127223.31|INR|000009981|
5021756157|2025|20012025|15.01.2025|IN02  |MAT_565728_REV2|954.31|L|954.31||101|S|363039.6|INR|000009981|
5138030238|2025|21102025|15082025|IN01  |MAT_932269_REV2|1727.198|L|1727.198|L|102|S|769536.19|INR|000009981|
5232104697|2025|30-Aug-2025|02092025|FRA01 |MAT_356006_A|486.978|EA|486.978|EA|101|S|232933.62|EUR|000000223|
5083124161|2025|01112025|13062025|IN01  |RMF-IND-144L|115.11|L|115.11|L|101|S|12369.57|INR|000009981|PO-2025461
5744079736|2025|16032025|09012025|US01  |MAT_520789_B|575.505|L|575.505|L|101|H|184208.46|USD|000002211|PO-2026991
5539033531|2025|13082025|18.07.2025|UK01  |Z-LUBE-1180|15469.124|L|15469.124|L|101|S|7537594.0|GBP|000005551|
5341301631|2025|09.01.2025|15032025|UK01  |MAT_577342_A|5075.557|L|5075.557|L|101|S|791298.89|GBP|000005551|PO-2026378
5914073748|2025|31102025|03072025|LON02 |MAT_403284_B|1551.044|L|1551.044|L|541|S|603287.03|GBP|000005551|PO-2025655
5725962466|2025|25062025|21102025|DEL05 |904718129262428953|282.368|BOX|282.368|BOX|101|H|114580.51|INR|000009981|PO-2026704
5044667301|2025|08062025|27.09.2025|UK01  |Z-CHEM-4643|984.557|L|984.557|L|101|S|194431.56|GBP|000005551|PO-2025128
5492934680|2025|06072025|02032025|LON02 |RMF-IND-135MT|4640.369|L||L|101|S|1927834.84|GBP|000005551|PO-2025686
5994204118|2025|07062025|03052025|DEL05 |Z-CHEM-6717|8035.677|L|8035.677|L|102|H|3983200.26|INR|000009981|PO-2025967
5407317652|2025|23082025|09092025|DEL05 |RMF-DIE-642MT|361.868|BOX|361.868|BOX|101|S|112245.09|INR|000009981|PO-2026968
5776268973|2025|29072025|23072025|DE01  |762584752263560938|269.793|EA|269.793|EA|101|S|126232.11|EUR|000000223|
5089267582|2025|20062025|21052025|CHI03 |Z-CHEM-4917|900.283|L|900.283|L|261|S|66296.34|USD|000002211|
5301599312|2025|06052025|24052025|DE02  |RMF-CHE-564KG|2702.418|L|2702.418|L|201|H|818616.86|EUR|000000112|PO-2026464
5740610256|2025|02092025|28052025|IN01  |150714882948613366|49088.311|L|49088.311|L|101|S|11560364.88|INR|000009981|PO-2026237
5680333652|2025|04042025|31072025|MUM01 |MAT_199051_A|138.704|MT|138.704|MT|101|S|56466.48|INR|000004611|PO-2026014
5442605198|2025|27022025|13032025|MUM01 |RMF-LUB-586KG|45800.031|L|45800.031||102|S|16729859.38|INR|000009981|PO-2026673
5986773055|2025|07.01.2025|14012025|US02  |305761206137173742|1931.904|L|1931.904|L|122|H|898360.65|USD|000002211|PO-2025763
5455559494|2025|01062025|09112025|US01  |Z-STEEL-3987|1409.651|L|1409.651|L|101|H|632259.84|USD|000002211|PO-2026817
5162215033|2025|22072025|01092025|UK01  |Z-CHEM-8858|524.182|L|524.182||101|S|209353.99|GBP|000005551|PO-2026088
5489003798|2025|19072025|11012025|UK01  |RMF-IND-721KG|4789.15|L|4789.15||101|S|713604.43|GBP|000005551|PO-2025866
5507379652|2025|28032025|07042025|IN02  |Z-CHEM-5460|1852.696|L|1852.696|L|101|H|684426.81|INR|000009981|PO-2025559
5818133235|2025|04022025|06032025|DEL05 |MAT_484842_B|43132.259|L|43132.259|L|541|H|11945470.29|INR|000009981|PO-2026621
5775544460|2025|19.06.2025|28062025|IN02  |RMF-DIE-615KG|197.176|BOX|197.176|BOX|101|S|22953.3|INR|000009981|PO-2026021
5101879304|2025|05102025|08092025|US01  |233617393300213357|1549.06|L|1549.06|L|122|H|515518.11|USD|000002211|PO-2026199
5702164560|2025|24012025|10052025|MUM01 |Z-STEEL-3935|1054.696|L|1054.696|L|201|H|116480.3|INR|000009981|PO-2025495
5936710662|2025|14052025|03022025|DEL05 |Z-CHEM-2106|131.67|MT|131.67|MT|101|S|11102.99|INR|000008821|PO-2025934
5565758458|2025|01.02.2025|"=""17.06.2025"""|IN01  |MAT_157254_B|970.725|L||L|101|S|90492.65|INR|000009981|PO-2025985
5069656085|2025|17032025|08042025|UK01  |MAT_395752_REV1|5735.909|L|5735.909|L|101|H|1654870.61|GBP|000005551|
5320970726|2025|01082025|23032025|IN01  |Z-STEEL-3105|497.428|MT|497.428|MT|101|S|81723.52|INR|000004611|PO-2026730
5862035544|2025|03022025|17032025|IN01  |RMF-LUB-653MT|2145.759|L|2145.759||101|H|688100.32|INR|000009981|PO-2026498
5883127317|2025|11092025|27102025|IN01  |MAT_771682_A|1809.832|L|1809.832|L|101|S|502709.05|INR|000009981|PO-2026944
5143365179|2025|15032025|19082025|DE01  |MAT_106017_A|736.079|L||L|101|H|209608.25|EUR|000000112|PO-2026453
5240205076|2025|05052025|03.03.2025|IN01  |MAT_233434_REV2|1290.345|L|1290.345||101|H|624778.6|INR|000009981|
5893409012|2025|01/04/2025|19062025|IN02  |RMF-DIE-308KG|1284.723|L|1284.723|L|101|H|512964.04|INR|000009981|PO-2025993
5892236435|2025|02022025|14112025|US02  |MAT_888828_REV2|2413.6|L|2413.6|L|101|H|255954.27|USD|000002211|
5004235080|2025|09062025|15042025|US01  |MAT_389605_A|930.517|L|930.517|L|101|S|259396.23|USD|000002211|PO-2026407
5222977436|2025|18062025|27.04.2025|MUM01 |707140479582554196|1948.836|L|1948.836|L|101|S|308119.75|INR|000004611|
5651421048|2025|05082025|24062025|IN01  |RMF-DIE-815KG|1044.17|L|1044.17|L|101|S|503538.76|INR|000009981|
5646072976|2025|15102025|12092025|IN01  |RMF-LUB-782L|7246.349|L|7246.349|L|101|S|3556188.23|INR|000004611|PO-2026944
5100299744|2025|03032025|02082025|MUM01 |RMF-LUB-275KG|22691.075|L|22691.075|L|201|H|2713937.07|INR|000008821|PO-2025788
5681223030|2025|21022025|30012025|CHI03 |RMF-CHE-477KG|2509.862|L|2509.862|L|101|S|1093880.35|USD|000002211|PO-2026797
5664324654|2025|29062025|21.01.2025|DEL05 |Z-LUBE-7489|8960.231|L|8960.231|L|541|S|2033604.88|INR|000009981|PO-2026525
5639741359|2025|20072025|20/25/1303|LON02 |MAT_144971_A|171.263|BOX||BOX|101|H|83160.76|GBP|000005551|PO-2026894
5960769421|2025|30102025|07012025|LON02 |063362457235092454|360.032|BOX|360.032|BOX|101|H|48242.92|GBP|000005551|PO-2025586
5463361463|2025|14082025|18.08.2025|IN01  |MAT_214291_REV2|3817.471|L|3817.471|L|101|S|1298490.86|INR|000009981|PO-2026212
5585150987|2025|27.07.2025|24112025|MUM01 |031216944400471629|3943.877|L|3943.877|L|201|H|811254.86|INR|000009981|
5643235591|2025|16102025|20102025|UK01  |Z-FUEL-3367|8691.871|L|8691.871|L|101|H|3593513.24|GBP|000005551|PO-2025539
5957577219|2025|27102025|28042025|DEL05 |161706522567921292|397.896|BOX|397.896|BOX|101|S|124907.36|INR|000009981|PO-2025661
5860186879|2025|30012025|26062025|UK01  |RMF-IND-503MT|132.404|BOX|132.404|BOX|101|H|62341.35|GBP|000005551|PO-2026046
5731862669|2025|26.04.2025|25102025|MUM01 |Z-CHEM-5310|2724.009|L||L|541|H|443535.07|INR|000009981|
5970353706|2025|06052025|05032025|UK01  |Z-LUBE-3697|1599.923|L|1599.923|L|101|H|450456.15|GBP|000005551|PO-2026371
5774429894|2025|20062025|09012025|LON02 |MAT_363775_A|237.421|BOX||BOX|101|S|23514.93|GBP|000005551|PO-2026630
5644141726|2025|21062025|02082025|DEL05 |MAT_852726_REV2|1400.013|L|1400.013|L|101|H|413369.45|INR|000004611|
5575694897|2025|19062025|13052025|DEL05 |109263961647965606|8047.866|L|8047.866|L|101|H|3922097.26|INR|000009981|PO-2026280
5920409116|2025|11072025|08082025|IN02  |564529951574987418|1779.278|L|1779.278|L|102|S|301883.2|INR|000009981|PO-2026926
5286606162|2025|11062025|13-Jun-2025|LON02 |311666628783557692|5569.433|L|5569.433|L|101|H|1759575.4|GBP|000005551|PO-2025934
5625328850|2025|19.10.2025|15022025|LON02 |MAT_124613_B|1642.626|L|1642.626||101|H|347257.7|GBP|000005551|PO-2025125
5128030494|2025|11062025|01.05.2025|IN02  |Z-FUEL-2620|1343.96|L|1343.96|L|101|H|546854.36|INR|000009981|PO-2025454
5533985406|2025|06022025|04092025|UK01  |143316653691302627|805.534|L|805.534|L|101|S|384374.02|GBP|000005551|PO-2025532
5371970707|2025|27082025|25082025|DEL05 |RMF-CHE-771L|493.02|MT|493.02|MT|101|S|214305.27|INR|000008821|PO-2025714
5247866604|2025|16052025|30012025|US02  |MAT_385631_A|1383.749|L|1383.749|L|101|H|161112.46|USD|000002211|PO-2025429
5013599847|2025|07042025|20022025|LON02 |008141348927464442|314.078|BOX|314.078||501|H|142453.63|GBP|000005551|PO-2025287
5546961799|2025|20112025|24112025|CHI03 |MAT_902648_REV2|49.926|EA|49.926|EA|101|H|17598.51|USD|000002212|
5918747829|2025|23102025|09092025|DE01  |MAT_960676_REV1|828.649|L|828.649|L|541|S|236162.02|EUR|000000223|PO-2026171
5845228271|2025|22022025|02112025|UK01  |Z-STEEL-6390|1725.526|L||L|101|H|182581.05|GBP|000005551|PO-2026669
5720155655|2025|11052025|18102025|IN01  |234412391455128297|86.748|MT|86.748|MT|321|S|29121.82|INR|000004611|
5679953377|2025|07062025|15092025|MUM01 |MAT_611678_B|1707.541|L|1707.541||101|S|714608.9|INR|000009981|PO-2025416
5825275916|2025|13112025|21102025|IN01  |MAT_773620_REV1|1912.98|L|1912.98|L|101|S|174994.22|INR|000009981|PO-2025745
5456176940|2025|20.08.2025|03012025|FRA01 |MAT_869900_REV1|49095.866|L|49095.866|L|321|H|11716662.57|EUR|000000112|
5283074816|2025|05022025|02.09.2025|FRA01 |749928969381976266|299.518|KG|299.518|KG|541|H|146502.67|EUR|000000112|
5810497950|2025|12022025|09012025|IN01  |Z-STEEL-7272|34235.287|L|34235.287|L|101|H|2990457.77|INR|000009981|
5298499950|2025|12112025|23102025|DEL05 |MAT_493714_A|2652.476|L|2652.476|L|101|H|582178.02|INR|000009981|PO-2026903
5325348684|2025|16032025|24052025|US02  |MAT_251945_REV1|713.803|L|713.803|L|101|S|221153.81|USD|000002212|
5851713935|2025|24.05.2025|07102025|US02  |RMF-CHE-445L|630.276|L|630.276|L|101|H|98799.09|USD|000002211|PO-2025350
5955377893|2025|03032025|23092025|DE02  |MAT_470768_REV1|453.374|EA|453.374|EA|101|H|39246.55|EUR|000000112|PO-2026935
5089825798|2025|18.09.2025|30082025|US02  |Z-LUBE-1575|3150.003|L|3150.003|L|101|H|771863.04|USD|000002211|
5779569577|2025|12122025|29032025|MUM01 |RMF-CHE-751MT|237.719|BOX|237.719|BOX|101|S|15907.24|INR|000009981|PO-2025602
5502752579|2025|23.04.2025|06062025|US02  |Z-CHEM-4248|1321.405|L|1321.405|L|201|H|120175.79|USD|000002211|PO-2026657
5384630155|2025|30052025|21102025|IN02  |MAT_946411_A|1957.853|L|1957.853||101|H|225762.78|INR|000009981|
5514518091|2025|05012025|02032025|IN02  |770572133516316440|1360.394|L||L|101|S|327766.35|INR|000004611|PO-2026267
5953794646|2025|09072025|19.07.2025|DEL05 |MAT_826653_A|19664.893|L|19664.893|L|101|S|6075930.43|INR|000004611|
5860743605|2025|21.04.2025|14022025|US01  |MAT_322016_B|945.792|L|945.792|L|501|S|153528.19|USD|000002211|PO-2025287
5822704245|2025|19.04.2025|19032025|UK01  |MAT_258655_B|1557.784|L|1557.784|L|101|H|90594.16|GBP|000005551|PO-2025643
5400993180|2025|27.01.2025|29082025|MUM01 |Z-LUBE-9411|1926.374|L|1926.374|L|101|H|873091.09|INR|000009981|PO-2026003
5929494754|2025|11042025|19.10.2025|IN01  |RMF-CHE-472KG|378.308|L|378.308|L|501|H|76334.95|INR|000009981|PO-2026311
5643902908|2025|24082025|06032025|UK01  |Z-CHEM-8192|571.241|L|571.241|L|101|H|158695.17|GBP|000005551|PO-2026370
5506374240|2025|08-Dec-2025|30072025|DE01  |Z-STEEL-4099|568.411|L||L|101|S|34695.58|EUR|000000112|PO-2025157
5582041958|2025|13012025|11102025|US02  |RMF-IND-963MT|384.385|EA|384.385|EA|501|S|47018.98|USD|000002212|
5954917891|2025|30102025|25082025|IN01  |RMF-CHE-670MT|129.73|L|129.73|L|541|H|33458.34|INR|000009981|PO-2026686
5648836214|2025|09032025|17052025|CHI03 |RMF-IND-400MT|822.213|L|822.213|L|101|S|267564.06|USD|000002211|PO-2025445
5425836033|2025|14122025|16.01.2025|LON02    |101538955333879192|240.754|BOX|240.754|BOX|101|H|85858.27|GBP|000005551|
5430527526|2025|22052025|04012025|IN01  |704811669972460376|4682.948|L|4682.948|L|122|H|315896.51|INR|000009981|PO-2026426
5205098223|2025|30102025|14082025|DEL05 |RMF-LUB-687KG|159.615|BOX||BOX|501|H|78825.5|INR|000009981|PO-2025246
5051242456|2025|02062025|01082025|IN02  |462521013545225271|24867.724|L|24867.724|L|101|H|11085558.76|INR|000009981|
5698797898|2025|09112025|05/12/2025|LON02 |MAT_487644_REV2|1041.386|L||L|501|S|514908.15|GBP|000005551|PO-2025445
5075330769|2025|04032025|30.11.2025|DE01  |084718238586563179|275.91|KG|275.91|KG|101|S|35686.97|EUR|000000112|
5187526867|2025|28072025|16.04.2025|CHI03 |RMF-IND-751L|409.884|HR||HR|101|H|122237.25|USD|000002211|PO-2026449
5463582544|2025|13072025|22112025|UK01  |RMF-IND-231KG|1040.763|L|1040.763|L|101|H|367245.73|GBP|000005551|
5183277092|2025|15042025|06042025|US01  |MAT_721957_A|1474.088|L|1474.088|L|201|S|528940.33|USD|000002211|PO-2026573
5179691381|2025|12.09.2025|06092025|MUM01 |272238286659645910|13.16|MT|13.16|MT|501|H|4949.06|INR|000009981|
5878717032|2025|05122025|04032025|MUM01 |RMF-CHE-506MT|28702.466|L|28702.466|L|101|H|5582354.86|INR|000009981|PO-2025041
5166044372|2025|17.06.2025|19012025|CHI03 |RMF-CHE-135L|273.768|EA|273.768|EA|101|H|67946.17|USD|000002211|PO-2026111
5126969613|2025|25032025|13102025|US02  |Z-FUEL-6800|250.334|EA||EA|101|S|46111.94|USD|000002211|
5207987556|2025|12.03.2025|26102025|LON02 |MAT_579631_A|261.543|BOX|261.543|BOX|101|H|120037.25|GBP|000005551|PO-2026275
5363272075|2025|05072025|14092025|CHI03 |RMF-CHE-242MT|3165.246|L|3165.246|L|321|S|1574681.71|USD|000002211|PO-2025393
5121667105|2025|13012025|19.11.2025|DEL05 |MAT_108533_REV2||L|276.88|L|101|S|87793.19|INR|000009981|
5778290736|2025|22092025|16072025|LON02 |676103953491114284|6652.888|L|6652.888|L|101|H|2312185.72|GBP|000005551|PO-2026248
5508830066|2025|15062025|31032025|LON02 |RMF-LUB-658MT|4062.173|L|4062.173|L|101|H|892961.35|GBP|000005551|PO-2025728
5589546322|2025|10.08.2025|18092025|MUM01 |839767855754323969|460.821|EA|460.821|EA|101|S|74971.65|INR|000009981|PO-2025203
5070557321|2025|16062025|06112025|DEL05 |529975501386488590|4948.02|L||L|101|H|355344.85|INR|000009981|PO-2025902
5650757382|2025|"=""12.05.2025"""|13062025|US01  |RMF-IND-614MT|970.272|L||L|101|H|420969.7|USD|000002211|PO-2025842
5133137288|2025|02032025|06102025|IN01  |521524061662591317|498.682|L|498.682|L|101|H|129788.32|INR|000008821|PO-2026993
5231980701|2025|13.01.2025|11082025|US02  |MAT_181099_REV1|149.865|HR|149.865|HR|201|H|19736.39|USD|000002211|PO-2026538
5276778731|2025|26082025|24042025|MUM01 |RMF-IND-399KG|421.175|BOX||BOX|101|S|61401.09|INR|000009981|PO-2026690
5135600652|2025|02-Jan-2025|23042025|IN01  |MAT_119700_REV2|2656.304|L|2656.304|L|101|S|821936.78|INR|000009981|PO-2026946
5400208491|2025|27012025|14102025|LON02 |MAT_987753_REV2|402.689|BOX||BOX|101|H|23371.24|GBP|000005551|PO-2025958
5089909841|2025|30042025|01052025|IN02  |Z-FUEL-1534|246.075|BOX|246.075|BOX|101|H|41515.33|INR|000009981|PO-2025085
5767115091|2025|28042025|16112025|IN02  |RMF-DIE-203L|1576.092|L|1576.092|L|261|S|186705.92|INR|000004611|
5103700572|2025|09092025|"=""09.12.2025"""|DE02  |Z-STEEL-3223|9296.363|L|9296.363|L|101|H|3526058.27|EUR|000000112|
5304340888|2025|24092025|13032025|IN02  |MAT_816530_REV1|439.673|EA|439.673|EA|101|H|41723.98|INR|000009981|PO-2026827
5480979979|2025|01042025|05/14/2025|IN01  |MAT_463609_REV2|1772.798|L|1772.798|L|101|S|250945.54|INR|000009981|PO-2025965
5809352668|2025|17122025|27072025|MUM01 |Z-STEEL-4925|102.984|EA|102.984|EA|101|H|27848.8|INR|000008821|PO-2026219
5441271216|2025|06082025|26062025|US02  |RMF-LUB-425L|330.086|HR|330.086|HR|101|S|164584.33|USD|000002212|PO-2026081
5852647245|2025|08082025|30052025|IN01  |RMF-DIE-418L|48950.761|L|48950.761|L|101|H|7445222.24|INR|000009981|PO-2025270
